query_id,answer
leL7jyhE6ASz8rKh,f1e61db04accbc8a 3d33b1d5c8959b9e b0f505c698220bc2 b141bb3f9e09e236 f4c1bfb48352316d 7a681df15aaab92f e91a9437c311de13 d1710488256d6b5a b8b0dc5f3af69570 47ca93fa26741048 0adc8c579fc9edde 2b84ba4906d939ba 027caed2af402341 611a2c2669a1d4c0 02c7194168148793 dcf8204b460752fe 6e134f9f5dc069f2 6ed21454aa4f47e7 94de641fc6a4ba4e 2741d00f85d2bd38 e7cf21d57a7bf713 e890809dc3a05467 1c9d57010d0c8f82 4e508c3efa964896 199947debb2bc213 496b6068fc9d858f 300642bd2c7b4c49 5e428b2931adb95c f0e19b019a5d27ae 5353472a459f126f 670d5241249da603 bd271dc8fb32fc3c 79216bc8980ac3a8 b6931280c9988382 231993c44d0df276 bccb37f6eccbb661 2a730142e3067b28 4b6d1b633acc2909 e51597fffeff10fe b5ababaef08b9755 01764c776a6e1bd6 ef14306694b4ba5b d7dc0328c3d07e96 181fcb85ad0735ff 1caf0552fdba50aa 1d8d1a16898fa71f b94ff37cceb7536b 1447c67f49abd471 c16ceb5ba26ae1e5 ed9f176eaca28f75
WekNRFeDt5T4MK8l,19b41e5d3ac6c797 92264ef5f2c7f9f0 10fc02e3c31eeb32 12ec8d9ccdc785ec 0c9b8407cd4a84fb b6ec70f032ff23a3 9775057baaeeff89 eeec7c942d414372 1b320f3dba3b00fb b7a1aef7f9c78fc2 0483c25368bfe58b d0628d2082137fcc 6423a7d146c69116 146ed89dfd46b711 2b04b58a4ac397d8 44d23408a9c1c62e ff75d29340361933 e314bff6e6f4956c 34fed274ad2c2678 cb6a1e061932b869 ee90a4c38fa86a88 3ae6d2767bb95bab c9cca07bfbda1642 6a320d9244ee2c4e 9b8cf6a66da3461f eb7f897d4502d6a5 5b6b2df5a2dfe03c cc332af9621e18b0 23b10030d6774131 678c262d256497ea 79188183be58bc3c bd108d2086ba1b53 b586235656b9eab7 190cebfbf62474ea 9ca136133666883f 45b865ed07caa792 a95654a2240bbea2 10735e2c9bbbfe45 34f89ab863d444a2 9dd662381424a289 6e478437cb0bb55a 5dddd6600d86ebd7 ca0b0c8ea78e3037 4439280c0d88e833 40feb46c2998cae8 d0a5ed1d9963b4ec 36a9ba5cabcbad5a c420ad0ca680714f 7fc2957cf6686141 a8845a868473a9a5
8N7jregAuIobJ0Fq,fb3544162ddd7c4e bd71bc1e590368fb 96424198f66d9001 d11d0a2e5eae51ad 20fda9f0a3190d4a 75a96d9a63e6cbec e751a2da87cbc73d 09431fca1e494a4b e97523c71e94dacc 741ddfbb5dd84ed9 aa441298bef9d713 9ec385558987afc2 c6de352368635381 1164d2ecd184a726 2d8470f61b75713b 20add920fc385bff 020075c9c6890ca0 51715c5332fcebc8 3879d757d67390c5 518e8db8b5f9d011 01c6f4c5ed2e5d78 1669a609e1746311 1d66ff48d50b7352 5abc7d9e359db948 5ced139f5b07abe3 c29f435c77da154d 1089d4e703b67c29 db21384e9cbb6dc8 24645c5ab8318c51 53445051f8af8084 3ee5219b5ddba0da 1a46b09fa4600510 c6a1bc7dff671c35 05e7365f5eac88dd 193c05a0291c832d bcebac52e41f161e a597791bebaa39ed 2456eb6d172f7fd5 d621a5373f518001 6e0bceab08f1596d f00bb5537513f6b7 3fc0e2b09cc9e884 3809b77078fd1c73 54b68cc0ba6b0ce4 bf6185e001bcb3da 4c64eda6db5cffcc 00730f5889210f7f b1aead12a5e82df9 d8575b2948c9f4c2 cc941b6330650781
Wo6t6UxHZGNyGBST,67a98060f5d7cf39 48397091b4ac3bfa 628f139858e7aba6 0e4d35eaa8c5217f d2ad216c81a39a59 c0ffe64c1ccbeec6 69179871383c20c3 4c81862aa333800a 5ca091455ac4b65c 1f6db73a834eabc1 ce3e169de7501772 867c83d14331d5a6 3342ab6fefb53cfa af37df79eba6b892 aa475f5540033f29 0ff1def96339613d a7c3a84cb0972bf6 a174385b51d3244d 33b81da6f94d6b82 c8fc67904c809db7 15f99e9ab012f2f6 b3449ef4f9c9dfed 53690cbd688a475b bcfeadff7cb4c9fc a08a03b26dc5ad7f bc39b7b2854cb7cf fe646a4c63314705 4181ed3aaaf2ccd8 8322d05abf869bf3 4296b3f43d5acab6 6255199ce9aeb372 ffba18f240b5010e 68d12fb2044917e6 f78269675c802699 0d6a06580adc2880 223385a1ed672736 12a063290cc17d9a d190a81b29ac52a1 b00bb5bcf2d91c2f c24b809a1ce43f85 bd546234c98565a2 1b28791ee196ce17 8917f7032ff6f259 7e4e5d25d2bef01c 4d6fa669684c30f5 3933a1c72808593d 3f761c5b584e9246 87fb571416be9ae4 2db7b08bd5cd702a 56e1c0a91e2aaa52
1fnqyXHal7zg1THv,285b780051f124bb 9d9523bfd9494ebf f1cf31f1530cd3c3 1443d17c990550c4 c20228d568317f54 48f82a88f8c9262c f5b6e4737992373a d60547234df46062 303f48e0aa014d27 fb6f9a4165eb7435 8a1db87b4e37b3a3 51b9c318b511a53a 3a04b84cd8f2f3e9 a8134f099ccf2908 8a181749632cce46 7baf3ab619aee890 d7ccf4276ebccf79 06e94cfabb5f2e59 e08a17d8980b0fab 0ab66633cc3c784e 00c52fadf5899676 55eaf3d8c9768e21 d134c3ac6ceb92ab a566dfb8f6efb5ba a4b24c1bf0ad9c56 5a7f8f877b97c5de 8ef8fa505b31cb21 55a6647ca1a92bb7 bb5dbfda605344df a5558cce4725bf71 1900dafc4360d942 24455a753b951231 d05a6eadd3a73682 9bd893329c6ea019 2c6fdfcc3ebebf3c 66283fa223eaa94d 40fab88864e700b4 e30df27591920ba6 7eaa73ac7301a2da 3ceedc4e8f13f420 2e5c1b524fdb0d67 898c57dd885fb371 0afd853d5a20b70d 8f1052d72280c178 4b20b1899b6d06ba 15f4d41df4d283ce 7aef591d8517c326 826ea3330d04ba9a 8bed3baa1f214b56 a3859d220a58d4ac
17J6Sa3sKh1SDksu,4b311cb4c8611078 c48fce442e583f96 a5558cce4725bf71 c1f1573371147d57 22d8dafdf55897c6 b4d4436b22551839 7ef7fdfb2ffa297c c7cf5e78ee3c1f64 3e9703505d01ba8b 2b8123171966ddf3 17d812f0b3bdd54a c28b0e4054e27c9f 26dae64cc52b6dce abaf161d922cdde0 e724253b7a69f85b 7ca331d06044fc9c 9d3237f8aa86e83e a739f04821846ef0 e94c0331d7c8c8b6 cd30523d4197b4ff 16853211c6abc9f3 9d375cca5dbe2b29 420ff5c5ee33bcf5 0e85c7f2b8219a77 541b8c3200ae7ed8 0d36ccb2a0eb1f2d 2f55a5cfd075c901 9306527594ce256b d657c4b794356d58 5a7f8f877b97c5de 1e04c708de5c183c a381f5078158d04d 1295279c36fce290 12d17eadbcb30b60 d0e08f7a2478d98f 4612c51402218050 77164cf6daed72f8 852e098972890ea6 cfe0a50ebe0d9d02 174c245adca821f9 243851f1aa8fd56e b01c968693ac7d5d 6301e687119ea7ac a571491425cbac0e 2c76c109bb1e8fe6 47676ce49a43f0e4 eaf7e823ad5c41e4 721eb623118b2bcd 8d6504ab804893e8 cdda65f70d3e46ff
A4SFmB3JdEBmvxfl,3f4a3041511d9b5b 59a255b016849d9c ed2d8702b7020020 2d92667f42a762a2 47e73a108ad33492 1f46788627c76369 eb1dc8fd7352feb1 3c1042ea567db34f 72fac6850a57d624 5a888d337165a160 6171ed37c4010cb9 656ad7223e566343 418df5982956dd9a d6adf3d51f89e0b9 5484a09286bf84ee 7fbffe845ee374fb 176bfc723abd0cfb d22b8dbce2077f11 d1a023dbfc8c5b8b eabb5b70d1d70ece bef35047e609e560 2585062f0921bb80 2ae5d90cb7d9931a eca9d567e0af2e21 0344807fa236a653 aeb5efb6a0513768 f7b8fddb431cdc4a 34a0c532d3f1c603 e65df1cda1cda00b ec3c033a22fd3318 c93dfd962d9a1868 614d25e20e02f309 c3b7aae1521e1b22 fc6ffb4914a8c106 18bb46809f7f23c5 dde99356ce9a4ea1 42306a83f8377c70 f1d9f9b2192399e4 4d33f75168046243 69aa6ef257fea961 869a8b270b370899 7a57a5ea93f80dc5 598d71fb7372f37d df739480f794ae05 bf35fb2286985583 c468421e7e2efe87 23d17c29c5522cc6 3fc857c49385cda1 7100594490655fe1 18a2e8e983e2f42c
UmTYN6WTwjij011C,9f908be7fe69b2ab fed75019cbc493ee a27d221161e59076 b22a304b60f4f811 d015b6e3988192e4 1043a565327ec14a 65c0864c5f93daba 8435a79a3d99eddb 003f22ed4ae617f9 69feee83f3adbdc1 d08336fa67178508 7d9367663634a5a8 0cf30ff745b320ff 80b026ce994dd937 29311e17f3fbb52d 9f9d1ee614356cbb feba2fa6abcc8eb0 d0157af20f2ca2df 378504e8b57eca10 8a9ba9697006acd7 f7bcf88c0d0eef74 9e37c5e8888b4132 030250bbd4fea44a 92f837ec1acd0014 90558a76ec7b7897 05d9fa4527b6580b 16390df1bfacdd28 f5cbdcdfa4cf569b a83c34ca80b94661 3afa7e328977f94e c5c11bb33c74ed80 431e8fec6456f398 a3583d1fecb98cbf 14057609809e0024 a0f46f7d6c1a5300 261516977df57704 4a1ba676059c3373 25c0ec2e3f672636 d5511609d3512dc6 e23dfe5cd9c3129b 7b1d3b819121cdfd 0649c3a7101d8061 0d6296302ee752f0 cc6b44a6d5907f8f e1d44fdbdbcaf319 53a06a2851f57bdf 35f8c8581aa53512 af7626e38d3063a3 b2ed9cc2706da1c4 471957658aa721bf
cMDPsQahNzS0Msxn,eadc6896dd6044b2 d33708cf4b7944b8 cdebe7976614db66 8db5fea0d95b1263 ef6ba76cd0b62a34 5dc94a749e822439 286e9f92d3e7685b ff0ba7b071a85dab 881a2aa70d48867f 2d9b3411b53781d7 ab0bf1fb820f2689 b283b2b40a7ba999 96e190b7ff7f152f baeed1f4a01a4d74 1f0632a17878c13a 873227992c9a4e5e 6b1c2c0ff2d937bf a09e846baf18a2b2 0324406937531805 4ef9e7955bb4a5ab 424dc3682dcd581f e1fed797c0a23c58 62f5d73f81b9a8c9 40494c22d88e3c64 22e590669441cf65 608a966db788a3f1 35fe745b23cc76b1 922399de2a95ad69 fa9faba7122d57bc b9087409c5f70697 2720f01ea3f77a6b 0f7b5e83ecbd6998 71b53df7d938d761 5053b5363fd5f6bb 5496718f581cbb68 ef3ecebd5a645557 705c96b818d2dc76 c8af5f3614386ed6 fac8123a0443c5ed cb82f6e6d4fe3c67 9667e7928f926a88 a9e8f0085274a6a6 ad91077371ac3e04 9ec78268a67d3a9c a7ecd72735379c76 8f1714a690dbf38d 1c0a3d44b811a40d 75adc5d67ea8d39b e52296a99c34d8c8 222eb815b06afda7
EL1Q1jsNXONXSwny,a6a5c0e73b461b8a 55bd9d7ffc0f0c06 9d195e375bf9e9bc 02327f1ede438d1a e28b2066a8589dc6 3d6d20c67527dd16 64ae05c839a8da65 99602a7ef9d047ba cdda066625695471 5c69742cffb30d1c 10a4dcb184674829 6b3ea9b743d3b180 178388e8bd58712e 8cc8215f2f47eaea 739c77321d33c9a2 c9fdba78431fde5d 676e3bf036b84898 41d5bd37017b7524 f1353791ce5b9632 e5976004d6a7b9ce 18d3d36126fe7f17 ef1be0bf075f36bd 1b3822a6d1b48018 f228de13cae9484d f317c2a2313c971d 87165255c830a972 6a85aa306cf05dae 7176ad744d34674e 6d08b74889ff545d 03255a25210289e5 e1ba2ca9c14b09ff 5f72019e2d330941 275aa35f7187be07 535f812bf8544d79 8be56c9674eba9ba af762fd78a2841b3 b54df40430a145f6 be34ef99a90cef69 b8272c9e2bb9f5b8 56bc4ead117c99b7 dee314a25857dd96 df748d4c6c3d7e9b 0f2acccc3fbb203b 391e7917a63694c0 38035f24bbd8435a 6ca074c684d18f83 6788a7ac2ad31d5f 3164ab800c665fca 8975fef7e1167800 a75d6c15dbfe4425
zRbOuJKZw99H26tx,776417b4bd588961 0c214f5dd1e4a7f2 579692a8928bef30 c543f6982dc9fa57 8568df54ff24ef20 dd4f344e2ebd2e09 08ebe93d18993da9 62363d2b023fb883 76dcd17c951965d8 d6bfa77f431a11fb 123604af7109d19d eb737a172860b81b b567bbcd1826a6ff 43c4bf5987775d5b 81c94873dfae6889 6cce3148caf3fcb5 f15efea18ea1ac1c 31804d8b0a71dbdd 20467d5dc06b077f 6d3f778ee5e11db4 558f2c94d40d3fc3 8b6ead24218b6f54 f5f659c4f229b6be b2f138b1716f4061 1b7ed5a6ed7d21e5 ef0efc5193d54820 cd2dbbc43fe335b3 0573abb34d121514 2075490214a238b2 5a80a288d5a381dc d7d9c4846396f8b6 b164a0615bbe95ca 92c36289d444b58d c79835de91a52bdc fc2c699765fbc36c 0c036e77825cca30 dd8051048fd8e88e 0ac0967785f45830 55979ae0a8e99d17 da8401309387fba6 d654fa580da66fa6 908955bb742eb1ff 90c8a917836a1ca1 7e2dab5ff95c7260 dac12729bc264fe7 ed1eb0a7be604ebc 029e828f2c09df8d fcb41174c5a1cce6 2a65ecc6f9970728 a6820c99446003aa
MMOnugQNx8qSoZzD,de514025cc947fbb 8e8b9e5c322e24f7 c8461af83faed683 e2814867b419b426 767e8fae07e5e8e1 2d3528935ce807b6 60e885537e2fef9e 36094af611590ca3 2aed25ef533e94ed 26e682490e7d82e4 b22f85b5fc6f9b11 698cb988a9675118 cc70f2d99554500e d463fa6139a023c2 8fbf8cdd4d4e5a37 c81dc4b16cb3ac96 6cff97c041c8dcbf 7e6010dbbb5eec3d 04e686135e11a024 cd6e2530d22cf299 5959784a69fb69c4 0cf3b9edf62a7f0c 923ac0439b86b63d 24577b31727c05eb 020228c167568c65 2af4580b4f2587ee 27d9121fa7546ac8 33e95d6ab3ff90eb 5a9d29e83c1387f2 b27a31ec69daa554 9311896adba44cfa 31c4d282b4053213 6846dbf24a7317bd ec2fb8c64daef37f 6d49e67a5f46b9b3 88fd69fc025acf84 b370fe01bd2241bb 78448822d0048802 0c9d73c308fac618 4cee938de1999cf5 e59f75693dd920f1 0b7c6b88f0b531b0 879d81f62ce18687 5bcc621d3cfddf13 8f84f1639f87e343 c77511f74a000c93 9df3286504a1dfe5 9d554036d150b9b4 9491ee454a57e518 3464f4ffeab3fa9f
4CXxD9FVnSrQfpbl,ab13403d9d6d1329 e63b5cf35cc76a37 2120858e1f45ceff 77233e9c8b8df0bd 498104fe5336f2de 4fa22bf23a7f61ab a2033e9d3346fcf6 8b71478de61087d7 85ab8dcbeaf00de4 5d67fe2d96d6e540 2c384d822995e196 73692dca6fac7697 c729db57f9c5e7f7 2bf250ec324d7b57 b9de3f93e83f2cad 5e5531e52bc7881b 43cd98b46c5a8412 bbec95c46d42786c 6123b4448581db2d f9969c8358af495f caef62e3e6be056c 3c76e6cdd7891924 cd17b53554c278a2 bcfc64b31d4ba7ba e80df5fca94a299b 1ffb63de2c792111 ffe60b6c47821765 7e8955017ee3303d c76ed371500d5c98 132177efb60d4a95 572ead0787e80c1b c368b74637498b2c b80ae9b58b552984 788e3507f02ff805 9eec94cbd476eef3 ab6560fbfa507afd 04fac2bf1ccb5188 f31e1d0079f1fa2b 20ef560d86fca016 b81c3491ca0a31c3 7ac3bfe74ab1d970 cb3ffffd6c4017bd aec0d4d8a2651f99 de89d053f4dd5e21 f9f3f118ff12952f 7c0009327d651f21 08b926a2b03209cc 7d5c90bf4b9f8c2a 6d9f4c36d6e55276 e12ce956f3efa523
75S91x0obm993Ppg,d78db34bbba38894 dcf3af9190021651 4320f6cfc9f17066 058f82eea18ec41e f14c5abf6d4b571d ea386b6e224420e8 71c548887bc17d8b 5081a2ee14f5b60e ff0fc59d58d71890 71e6b9265165de6a 0cfb54fdddc7065f 03e1686ead17f099 d10536d5a0f79a94 6b5d38394a8c2690 8f48513dcabf5b08 f14df921470652b6 a18dc45781b489b4 8a9d9c813f36d711 f330dbef94d824e3 ac366a09cca5be78 58ca076c00924c30 4f50adc46043d687 d33b49d7d6231d0a 9f54e775349b4847 5cb141a4c45a9197 a5c9574d9ddde131 9378c9ee4ba4b86c 3c8c5ec70986c17b b8e59ffc7b5c54d1 c116c318f013ceee c12c958ee3734831 096e165dcce94d4a 92be5271f5c694d6 c96349a8ca870771 8bf69cfc2cd31a75 6aad8da57892b222 7042a41b78a1286d 3cac907d7481e0c6 13d24f544b2264b2 31caf3506b63e40b cb487fcdb2408906 cba6d4bbf01a5e70 17f0e5a9bf7b6759 ce9c67ba716ea8b6 8bc0d428415ef1b9 c57daaad5a905e18 ef24762c2a57f195 d5b31368c01587dd 7dcd0cc0c93b0082 93ff8122468fab63
8KcjQUlgpTbPx58V,411dc6eb2d3167f6 ba6effec0ac5a92c 010f7a1267b3579e d8f086e366695a07 bd6682a406529ea8 fdc0e98e234794ba b8dd70ade5fd59bd a75b636419fab879 ee087156d405e8e8 3320078c36cb92cb 80658bd44cebcc6a c8cf5de4dce4cb94 57939f6b68c1b2d9 659d2e71650fc191 4d1a0427a7e1a3c1 8dadb9c637b1130b 477a1b82a0369ba4 464749cc4801eb0f 558d3ca84baa9f4c 77bf6e3df88c884f af08caf3f4e9c43c d44ac67600b84ae7 d4bffbfeb84b0339 6a87ca251d104b6c 8bee682f1fc82dad 227cfaec5325d8e7 559e4a517914ba86 0962231c250774eb 9124c635229a63e0 c1c0eb2abb9281a9 ad445e4d4972dd6e 2b02246e85f7c8a6 c6ddf5435b718fad 6a2a2bbf82c6643b 9df7744f2990f365 e632f121b373f8cf 88548d43619079ae da82d275e648b66e a14a3d12b0456b6f 175d594cb40f8946 842fc945033b15e7 bb4d3a88a3bd5b60 4c3a40b735a41144 f054bdd8f6bf2cf0 c1c6c7a8a1787c9e 0ff705429f0a331c ed42f95d412f317a b4d53e5690ed1425 0babf2a0d3fcdd46 83f5b9067f3f6575
BZ887bcbRRhgftRw,ac50c8b2c224b45e d6b9876507004086 f59d53d1c5564fcc 55002f54b9f94ea9 e6e7816b1728b3cb b8c4a8346d30d218 381b20108ab54929 de7e8098bb249f90 e95cb512a6536f4c e613579ab8800dbf 8483483707635cfc 78cc8475c09937e9 d54db49bd0fe3b99 ee59adb96587eb22 ba0e320f3c5320d8 cf894f00143947c3 04e2925b05af693e 01ecf20cc93a84c6 103842aa080f9964 fc00d31424f37045 484ae4c757ad384d ba5115d34b111dfd 7be2d318bbc5e0d9 9b25cce68cf9f06e 574e2872f212dc99 801bae18b826fcea 1db92aa87281b2ca 61ed07368634d62f f2a7e5dddd76cc6e d0c5e5e7d872a1ab 15fb00221474cf3c 91872033cac44c02 a7420151d7714b24 24073fdff45518ff c0cf966b7e83bcaf 00fe28d3bee0d673 910198b42b173b37 b18b3bbb938ff6e2 1911c77749627290 01d890c62226ff62 62c7605a9108434f 9f4e23d1cef1c133 358d3c517d75c315 f7cecc674ee053a9 16ae3c2d5ffd7739 ac52a1998a31ca5a e452ced08f9f7619 30bbc85f10cdf6d5 774466282148abb1 28c36b71825585ad
nDAGp8HHywWJDO0q,772eaceaf5c0a1a9 7ce53ef694a54b43 309cee313daf1389 c370ab9020176a1d 4b0bfa6232049c69 726c1fc01b18cc85 28df3f9f7bca7aef f73e371cbd5c8abe 671bfc7949186bbc 63cda065d4417b3a 0da13ea3b4949f31 6d710c5fd938bf4a 1b05c56717c49588 29bf7746af86d4ff ad73c9f6c990c3c7 7ce62185de99ade1 724b7f0c4f09421c 40d21dd633b878c9 922e34844eac75b0 2bb462fd3f4c071f 76760af728f48e69 2ada549c8277c965 48f92108678c115a 3a623e755c73c388 60a294a9650fdf3e 479dcbc0b31f43a3 5c01d94dbc393d84 a2d0dcdab090c6c8 902f2b844c759e58 568640dd32b6406c 8a9714b199e32aed dbbe5b58f9d1038f c0b701d7c6d8dae3 64745f7e41f3fd31 5139dd438e8a7d1a 34e33eb4144db6b7 16c67645666362e2 4a0f5ca23c9b0e9e b54497fa4377cdaf 48245121420812a7 32f02c9a15703e85 7290d6dd98b60613 529d3be4b81dc48e ccc444efe2c873fe d4ef3f446140e0bb e8876be1f295f193 29bac69afae52153 3d46a74675eb3835 946fb56f647e2432 aaf2752adc8f1ec6
kZwgYYE9zYrlek44,572fbd49e8ef3759 79fcc2f3c291dac8 c4e3a6c260520b50 250ab307af99d750 19acf620707ebac0 8fd3fb144c7b0a86 baef75da3342ef41 d44f05704251564d e26418235d56e186 75e44ff6e1aa5b37 e096e4ff00e4703e a64b779a64d99752 b3763158bacc58ca 5e435c40dfd9017d 8fe5bbe4215d5931 a0a8bdfa56587fa0 2b96f4d7d2ffddff f7a9e0fb335e62e0 799a2da66f43246a edb51f3ec265a2cf 447a201c4ec33453 7b9ca50a512f8cc3 e55ed69116c569b8 e57e17af248315d4 80bb99cceb2bf4aa 801e958b193fd8d2 d8962ec31b46ffb5 0b2d55511817908d ac860ca8018d0b61 d5ada1ac51e91b40 69e7f07a49f7a0ae 8eae7c5daed562f7 b54e5c946a9fe7c9 45b22bfa2dc615ff 832e9ccd5c6ccbbb 490b5f6002bd1abf 6548634dd08dbf72 4b3d3c265ed021c1 595ada6b24a102fb 59c2bb39d63b0a95 ce43d9700da4b6ff b1b1f151914ed0f1 5d26602755457bc5 23d2e977b465e656 27f58819e7c1787f 6f31336e9a0ac0e9 c73a9eaaffb42759 0b6a5ad5e868728f ac1c4a3edc106919 a564f476487a91cf
GEHOv0en9CMurPR2,2e67182bc4ca356c f51019f434e39e7a 29cd956f2d1795c0 d46128cb4db87e05 7fa9fc13acf8eac1 3a2b6ce9cfb2b8e6 a0aff627b45917c5 61d8768e3d12fbb3 1803ff792aeefeec 01a6d9ebf53e4565 a2f23f49673460fe f06b9e893d70b012 783b677b46162302 44fc518dda3c3fde ea15107f42b68de6 8c914c37988a285a ab3bfb7308aa276e b99fad02ee83c6cf ec4a5d6fc33249f6 5843b443f370624f d4befed943c8cb1b 801babf2f05df624 0c0768328353020a 5485c8d692a69002 87755ebb1a2b6c9a ef72d978a10a72ba 29dc3a59b4176b72 cf54f68816767552 1a9770c32e2cd1b9 960ee99868b1118f 4036a79e73039369 c1ae10b1e85215cf 168e5b9ed51482b3 8de09afbc5e7f6ee 582790c8643432ca 179d8fbbad8dd2b4 8918bb971dcd9317 c32589bc4365ba58 b9c3abe90fa1c2f9 f5e0581a2610ee25 230697f021dc9a86 b5583c3418946069 9b77600acc6a299f 3fad3ec1212bc80d 6aea7c59d0b3d325 6cbf84c312ee03fa 5890a145ce6acb29 d8f052f16d439fe6 0d284046b45056dd 1121887c73a0dd8a
VklbDDPqKUpA4okU,f6827e90658fbf99 1a0e9c9d8857fdaa 7d4c03ff52e0c7ef 705e57776f166d2e 4038f4602ffaabb4 12a919adb0ed896e 4ab191074639fd67 105cd68317f56c8b f3e0db89c03af59f ec7d852c0e7e71fa 17c78ab5c81bff6a b759e30bbf9bd61a 2c3318e59349a0c2 a4f6b757db76ea4a 5b90aeb167e96279 c847e7e9c85a8540 551b902bd76270d5 e5bc02db43de45f2 f305e06c436b19b9 5b8d6d9b76ebcef2 42709351879bc864 df970a99dafadde9 7d860b76714f4aeb 4dcfc1b3bfa26e55 a56c900bab653e62 a7665f50e790e711 3006d9e960d97b24 cea9c9e77b9ef911 4a26f7aba43fcde7 f9ccdf3e17c643d7 feaa7d7ac7582d77 9b213006d77a30c7 a99181f307220c40 7eebc84a74d3a72d ff4d6da3ed8704d4 fcea311d9bb81a34 7b949f49d298a0ea 98931e37cbe1d41e 8d19e1c66e80fef6 a322012e51661a91 1143dfa036112362 1c0339b43d24f4e0 a032071b7f323737 7059970f29c4bd6c c19f2032c31b4824 27876d10df51ae96 09470901bbc873ed 0d25ac572c832a8e eef0ffbdce8b2c55 f9ec512f63efb118
0vpPxXy9fcJ8AFAB,ce0d6ae46a9b71c3 1f1c3e0ac681ff35 5139cc6bd8d52e37 fa7a387821f3234b 460618330a29a0a4 84be6af7d36e7ab8 e7ad9674a746fb6b ba730f429252ae02 f8774e6a6dabc82d 0eeabd2cf90acc59 3eba02609ebe103a dacf4d6d3c8564a9 0ab348cb824755f4 9cf72242b4d019d6 97fe31c2e8c7ef97 af3084061d463f39 6a9e37301695e983 aa38e48b2c9ea3c5 36bffed669c055b2 dd35446266408a18 3910454a1843b50d 51b3088f4ccfa680 8b4218de6c165fae 90a9ef3ff6aff301 42fe29864168be66 9d0692061c460273 bf8f9ebcf44d2687 f1744a73aebe2afc 8e7bcbd2f174917e 7398a48e51ee57cd ff4a0707f7ad3120 0e333dc2b326298b 1eef9c53c5b90990 2e8026b1d213d529 fdcbe8e0401b743f 86302023b10c48a2 0d31fef81efb0080 4522dba76fb76be7 783fe58cb19eac36 b76acd6e1c907d00 14b13482b5d1a1de 84d5892e00fa1709 0ac0912795e4df93 5ddd958b35594917 4e4e46b9142eb1aa 6755df86a35fbc28 c2e7d9a1ea6ffeb1 8343e79a7d776207 326d0eaa4882b941 b50c323eb971d091
Pdl3iIJVLSkfEQsH,767ba9d6016477c9 8904fc8164ed2a0a 9f13cc5b8eb22daf 442e80ef8bf98453 5562ccd080a8745b 07bc41af4b111799 ad4164138030873e 9e038e489f3c61e7 a52215fe7f530a14 04d729e0cea27a94 cbb2d09108772c8b 1a4ba8c9ed1bda1a 6bab5e38cb6b4df4 c71cd10a13f3a2c6 e0f81cb04bb8f30a be93be4a650ef62d b9449fffd40245b3 8f882f2c954e1f31 4c906975793a94e6 747e68104c95ae9a c351b90363a70dbf 79d23997ea9b49cd 743f5232606471fc f1246d87742e23a7 40367b420e05f483 5187944d634f82f2 273e28330a0e1d9d 33d0749e45aca98b 23707ed758f67faf 4d1c43e1478dd8b9 8db5554f65254d0c ef09029a43405dd3 f076cc98bbebff27 3c1a46347f8713a8 2428c321c0aa62b0 f0dd443692bad8b1 93428b514f6903b7 f5332011734e7412 4bcbbb7a01c6165e 6d6521354137fcac 94c5c6dbb21b6b11 b87a9e6ad0ba6fd1 8478978348d9f8e5 31fe1890e46833d8 3362e5eedbb2be7c 87af5557bc0a107b 0543f84bd65d5557 bf330be2879aa8a5 c1e25643092fb27c 08be4f7ae4e5f97f
hLBct2ajwo7anCXm,3a37bf29597e01cd 9e1c14dcd7c456bb 621b6a0c481f08c1 4b4f60a8554d348b 763a131aa08cb647 ea51667f61c489de e703a60463323c17 0836352bb6cc8c0e 4f6c2817861080b5 60c6c3b86b646ac3 69a82d9d342a3e48 dcecedcf83281120 4f05333c42b4c99d b395ede521b9cba9 5fd6537c0338ace2 095cd3966c59351a 4f66ee6842a7c19d 0ff22c55a6c533ce 80b0263f4131aeeb a3f6296ae375c33c b289f9092bdb9d02 664befe71994fc30 1a506744d50ce8aa 63fc10c49b8efd5f 49be1fd9428048d2 08c1419f0e425d16 bee33ced38ead9e7 5938e858be6b08c7 12e3829016c39086 8c08417b631f9bdd 1819f20f2b59dc48 c2d906af19c2abc2 46d3d0532cb676fe facb264d8fc74360 1a4e231df04d50e8 c94de0361e406cad e6f624321436e078 d5b4a3d73987c240 34833b031606a096 84e373289597f249 f91a445671937620 420679004676678a 2cbf4b72b341fc03 fe936b6e43735577 3bda8cae13960431 7a4a774560688687 ad42b6936a4d12d2 29e497328dacd3ac caa5c61141a38c61 e59addef09552154
